StationID,StationTitle,AddressLine,State,Country,Latitude,Longitude,ConnectionType,PowerKW,Quantity,Price,Rating
305575,Ayunt. Sevilla: Avenida de Dinamarca (Shell),Avenida de Dinamarca,Andalusia,Spain,37.34918519,-5.986766617,Type 2 (Socket Only),22,1,50,4.03
305575,Ayunt. Sevilla: Avenida de Dinamarca (Shell),Avenida de Dinamarca,Andalusia,Spain,37.34918519,-5.986766617,CHAdeMO,50,1,50,4.11
305574,Ayunt. Sevilla: Calle Canal (Shell),Calle Canal,Andalusia,Spain,37.37553623,-5.961923482,CCS (Type 2),100,1,50,4.66
305574,Ayunt. Sevilla: Calle Canal (Shell),Calle Canal,Andalusia,Spain,37.37553623,-5.961923482,Type 2 (Socket Only),22,1,50,2.72
305574,Ayunt. Sevilla: Calle Canal (Shell),Calle Canal,Andalusia,Spain,37.37553623,-5.961923482,CHAdeMO,50,1,50,1
305573,Ayunt. Sevilla: Calle Claudio Guerin (Shell),Calle Claudio Guerin,Andalusia,Spain,37.37391399,-5.970375636,Type 2 (Socket Only),22,2,50,3.08
305572,Sede DIA,Calle Josac Echegaray,Madrid,Spain,40.52110556,-3.890834434,Type 2 (Socket Only),7.4,3,50,3.71
305571,Consum Gandia,Carrer Sant Vicent Ferrer,Valencian Community,Spain,38.96295523,-0.184909335,CCS (Type 2),30,1,50,3.69
305570,Aldi Cubelles,Avinguda del Garraf,Catalonia,Spain,41.19950898,1.649719164,CCS (Type 2),60,2,50,2.61
305570,Aldi Cubelles,Avinguda del Garraf,Catalonia,Spain,41.19950898,1.649719164,Type 2 (Socket Only),22,1,50,0.34
305569,The Rabbit Ev,882 Antrim Rd,Northern Ireland,United Kingdom,54.70401279,-6.091967059,Type 2 (Socket Only),22,2,50,1.86
305568,LIDL Calle Economaa,Calle Economaa,Andalusia,Spain,37.19122575,-3.781748729,Type 2 (Socket Only),12.2,4,50,4.6
305567,Neuadd Arms Ev Car Ev,Zion Street,Wales,United Kingdom,52.10797969,-3.637839909,Type 2 (Socket Only),270,4,119.4,2.92
305566,Gss Power San Juan,"N-332, Km80,",Valencian Community,Spain,38.41340609,-0.420960377,CCS (Type 2),160,2,51.6,2.69
305565,Porsche Station Dublin,Exit 5,Leinster,Ireland,53.40506942,-6.305822332,CCS (Type 2),320,2,152.4,1.34
305565,Porsche Station Dublin,Exit 5,Leinster,Ireland,53.40506942,-6.305822332,Type 2 (Socket Only),22,2,50,1.84
305564,Porsche,90 Sydenham Rd,Northern Ireland,United Kingdom,54.6036581,-5.901660287,CCS (Type 2),320,2,152.4,4.48
305563,Carrefour Vic,Carrer Eix Onze de Setembre,Catalonia,Spain,41.92572971,2.24582084,CCS (Type 2),160,2,51.6,3.33
305563,Carrefour Vic,Carrer Eix Onze de Setembre,Catalonia,Spain,41.92572971,2.24582084,CHAdeMO,80,2,50,3.94
305562,l'Almetlla del Vallaas,Carrer de Llerona,Catalonia,Spain,41.66429722,2.269378229,CCS (Type 2),160,5,57.6,2.27
305562,l'Almetlla del Vallaas,Carrer de Llerona,Catalonia,Spain,41.66429722,2.269378229,CHAdeMO,80,5,50,3.15
305561,Stormont (Dundonald  Ev),Stoney Road,Northern Ireland,United Kingdom,54.59577676,-5.825941185,Type 2 (Socket Only),7.2,2,50,1.24
305560,Stormont (Craigantlet),Stoney Road,Northern Ireland,United Kingdom,54.59809246,-5.828544299,Type 2 (Socket Only),7.2,2,50,3.53
305559,Stormont (Castle Buildings),Stoney Road,Northern Ireland,United Kingdom,54.5999904,-5.827614137,Type 2 (Socket Only),7.2,2,50,2.14
305558,Stormont (Castle Cottages),Prince of Wales Avenue,Northern Ireland,United Kingdom,54.60282372,-5.829404082,Type 2 (Socket Only),7.2,2,50,2.21
305557,Stormont (Visitors Car Ev),Walled Garden,Northern Ireland,United Kingdom,54.60419441,-5.82942247,Type 2 (Socket Only),7.2,2,50,3.25
305556,Hinch Distillery,Carricknaveagh Road,Northern Ireland,United Kingdom,54.46108336,-5.90387408,Type 2 (Socket Only),22,2,50,4.68
305555,Lesley Ev Royal,Lesley Ev Royal,Northern Ireland,United Kingdom,54.59392484,-5.826828265,Type 2 (Socket Only),11,1,50,0.32
305554,Dogs Trust - Ballymena,60 Teeshan Road,Northern Ireland,United Kingdom,54.89376588,-6.31992653,Type 2 (Socket Only),11,1,50,4.12
305553,Coastways Storage & Removals,132 Duncrue St,Northern Ireland,United Kingdom,54.62167974,-5.918406052,Type 2 (Socket Only),22,2,50,2.22
305552,Ulster University (Coleraine),Portstewart Road,Northern Ireland,United Kingdom,55.15103446,-6.677225351,Type 2 (Socket Only),22,2,50,0.11
305550,Correggio,Borgo Del Correggio 4,Emilia-Romagna,Italy,44.80280728,10.33194654,Type 2 (Socket Only),9,1,50,2.51
305541,Ewiva Quattroventi,Via Giovanni Campia 12,Lombardy,Italy,45.151117,10.725524,CCS (Type 2),150,4,51,0.28
305540,Autobahn Armadale,1256 Armadale Road,Western Australia,Australia,-32.14798633,115.9853635,Type 2 (Socket Only),22,2,50,2.46
305539,Applegreen,R671,The Municipal District of Comeragh,Ireland,52.34528115,-7.718212471,CCS (Type 2),60,2,50,4.64
305538,Shardcroft Avenue,Shardcroft Avenue,England,United Kingdom,51.45640734,-0.101185763,Type 2 (Socket Only),5,1,50,0.53
305537,Inspire Business Station,Carrowreagh Rd,Northern Ireland,United Kingdom,54.59735953,-5.781471693,Type 2 (Socket Only),22,2,50,3.82
305536,Evpoint Asda Barrow,Asda Barrow,England,United Kingdom,54.12208045,-3.235165094,CCS (Type 2),120,2,50,2.05
305535,EJ Harper & Co,34 Montgomery Rd,Northern Ireland,United Kingdom,54.57916577,-5.891458824,Type 2 (Socket Only),22,2,50,3.28
305534,Lisburn Enterprise Organisation,6 Enterprise Crescent,Northern Ireland,United Kingdom,54.51303464,-6.075054428,Type 2 (Socket Only),22,2,50,1.3
305533,Comunidad Energactica Buaol Senda Sostenible,Buaol,Valencian Community,Spain,39.42430266,-0.786351264,Type 2 (Tethered Connector) ,22,2,50,0.8
305532,Circle K,153 Easy St.,Washington,United States,47.4686716,-120.334951,CCS (Type 1),180,2,61.4,0.8
305531,Holmestown Recycling Station,Holmestown,The Borough District of Wexford,Ireland,52.34798928,-6.577469019,Type 2 (Socket Only),22,2,50,0.35
305529,Casa,Urb. Prado San Juan,Catalonia,Spain,37.415328,-122.076575,CCS (Type 2),11,1,50,3.32
305528,BE CHARGE Via Treviso,Via Treviso,Veneto,Italy,45.74455719,12.20703136,CCS (Type 2),60,2,50,4.41
305527,COMUNELLO Via Valsugana,Via Valsugana - Via Capitelvecchio,Veneto,Italy,45.748354,11.750229,CCS (Type 2),50,2,50,4.07
305526,EWIVA Via Fogliascheda,Via Fogliascheda,Veneto,Italy,45.333562,11.563627,CCS (Type 2),150,4,51,3.43
305525,ELECTRIEASE ADS Montealto Ovest,Autostrada Serenissima,Lombardy,Italy,45.448444,10.529443,CCS (Type 2),100,2,50,0.55
305524,Via Losson Centro,Via Losson Centro,Veneto,Italy,45.632372,12.480025,CCS (Type 2),60,2,50,1.45
305523,ATLANTE via delle industrie,via delle industrie,Veneto,Italy,45.634664,12.439749,CCS (Type 2),60,2,50,1.55
305496,"Avtomyika ""Akvasiti""","Andriyi Stroni Street, 6",Poltava Oblast,Ukraine,49.02035406,33.6385199,CCS (Type 2),100,1,50,1.25
305496,"Avtomyika ""Akvasiti""","Andriyi Stroni Street, 6",Poltava Oblast,Ukraine,49.02035406,33.6385199,GB-T DC - GB/T 20234.3,100,1,50,2.58
305495,Calsina Carrac,GIV-6025,Catalonia,Spain,42.3175546,2.935031093,Type 2 (Socket Only),22,2,50,2.68
305495,Calsina Carrac,GIV-6025,Catalonia,Spain,42.3175546,2.935031093,CCS (Type 2),150,2,50,1.78
305494,Ayunt. Beasain (Zunder),Zaldizurreta kalea, Basque Country,Spain,43.04699718,-2.192927344,Type 2 (Socket Only),22,4,50,1.77
305493,Ayunt. Zaldivia,Santa Fe kalea, Basque Country,Spain,43.03724862,-2.150446685,Type 2 (Socket Only),22,2,50,4.14
305492,Ayunt. Ataun,Elbarrena Auzoa, Basque Country,Spain,43.00643396,-2.178165324,Type 2 (Socket Only),7.4,2,50,3.95
305491,Ayunt. Idiazabal,Kale Nagusia, Basque Country,Spain,43.01123536,-2.234162528,Type 2 (Socket Only),22,2,50,1.54
305490,PRVECantabria. Ayunt. San Miguel de Meruelo,Barrio Santa Ana,Cantabria,Spain,43.45635356,-3.572774309,Type 2 (Socket Only),22,2,50,4.57
305489,PRVECantabria. Ayunt. Arnuero,Paseo del Sable,Cantabria,Spain,43.49821092,-3.543351779,Type 2 (Socket Only),22,2,50,4.76
305488,PRVECantabria. Ayunt. Noja,Avenida de Santander,Cantabria,Spain,43.47988034,-3.523020682,Type 2 (Socket Only),22,2,50,1.63
305487,PRVECantabria. Ayunt. Argoaos,Travesaa Trasmiera,Cantabria,Spain,43.45689974,-3.488532083,Type 2 (Socket Only),22,2,50,1.77
305486,PRVECantabria. Ayunt. Escalante, Ev de Espaaa,Cantabria,Spain,43.43720733,-3.514033753,Type 2 (Socket Only),22,2,50,2.53
305485,PRVECantabria. Ayunt. Solarzano,Barrio La Puente,Cantabria,Spain,43.38243403,-3.587385706,Type 2 (Socket Only),22,2,50,4.71
305484,PRVECantabria. Ayunt. Badames,Solarzano-Badames,Cantabria,Spain,43.3549071,-3.49835903,Type 2 (Socket Only),22,2,50,4.38
305483,PRVECantabria. Ayunt. Liendo,Barrio Hazas,Cantabria,Spain,43.39485431,-3.377837467,Type 2 (Socket Only),22,2,50,0.51
305482,PRVECantabria. Ayunt. Ramales de la Victoria,Avenida de Malestroit,Cantabria,Spain,43.25540235,-3.463435305,Type 2 (Socket Only),22,2,50,1.96
305481,PRVECantabria. Ayunt. Corvera de Torazo,Alceda,Cantabria,Spain,43.19760798,-3.921866243,Type 2 (Socket Only),22,2,50,2.77
305480,PRVECantabria. Ayunt. Villacarriedo,Barrio Sujarrera,Cantabria,Spain,43.22889719,-3.810078458,Type 2 (Socket Only),22,2,50,2.52
305479,PRVECantabria. Ayunt. San Martan de Villafufre,Barrio San Martan de Villafufre,Cantabria,Spain,43.25933589,-3.877756141,Type 2 (Socket Only),22,2,50,0.97
305478,PRVECantabria. Ayunt.  Santiturde Toranzo,Barrio La Venta,Cantabria,Spain,43.26419353,-3.933976947,Type 2 (Socket Only),22,2,50,4.29
305477,Ahern's,Abbey Rd,The Municipal District of Thurles,Ireland,52.67558869,-7.826847805,CCS (Type 2),214,2,79.9,3.38
305476,Geldol - Demiraaz Makina,Bizim Sk.,Istanbul,Turkey,40.86240634,29.27692878,CCS (Type 2),30,1,50,4.19
305475,PRVECantabria. Ayunt. Puente Viesgo,Barrio El Hoyo,Cantabria,Spain,43.29791505,-3.968210018,Type 2 (Socket Only),22,2,50,4.29
305474,PRVECantabria. Ayunt.  Liacrganes,Barrio La Costera,Cantabria,Spain,43.34334584,-3.745790464,Type 2 (Socket Only),22,2,50,3.74
305473,PRVECantabria. Ayunt. Loredo-Galizano,Loredo-Galizano,Cantabria,Spain,43.4612836,-3.719707463,Type 2 (Socket Only),22,2,50,2.2
305471,PRVECantabria. Ayunt.  Santa Cruz de Bezana,Calle San Roque,Cantabria,Spain,43.43912275,-3.898014197,Type 2 (Socket Only),22,2,50,3.05
305470,PRVECantabria. Ayunt. Miengo,Avenida de Espaaa,Cantabria,Spain,43.42715082,-3.971756149,Type 2 (Socket Only),22,2,50,0.8
305469,PRVECantabria. Ayunt. San Felices de Buelna,Los Corrales de Buelna-Mata,Cantabria,Spain,43.275449,-4.050942536,Type 2 (Socket Only),22,2,50,3.37
305468,PRVECantabria. Ayunt. Villanueva de la Peaa,Riocorvo-Virgen de la Peaa,Cantabria,Spain,43.31873214,-4.191297845,Type 2 (Socket Only),22,2,50,0.9
305467,PRVECantabria. Ayunt. Cabezan de la Sal,Calle Virgen del Campo,Cantabria,Spain,43.30908674,-4.236908683,Type 2 (Socket Only),22,2,50,3.47
305466,PRVECantabria. Ayunt. Ruiloba,Liandres-Peaacastillo,Cantabria,Spain,43.38231509,-4.252234944,Type 2 (Socket Only),22,2,50,1.15
305465,E.S. Combustibles Galior,Raa do Pracer,Galicia,Spain,41.93002838,-7.460280061,CCS (Type 2),50,1,50,0.59
305464,aaatar Simit Kahvalta Tesisi,"AAyaayayurtasu, Ankara EskiAyehir Yolu",Ankara,Turkey,39.79674729,32.53317913,CCS (Type 2),120,2,50,0.83
305463,Ayunt. Sanchonuao,Calle Escuelas,Castile and Lean,Spain,41.32305848,-4.306160421,Type 2 (Socket Only),22,2,50,0.01
305462,Eving de Isabel la Catalica,Paseo de Isabel la Catalica,Castile and Lean,Spain,41.65060461,-4.732512626,Type 2 (Socket Only),22,10,50,3.59
305461,Planeta Charge - Jean da Picanha,"Av. Maria da Conceiasaeo Pontes de Azevedo, 605",Ceara,Brazil,-3.689117601,-40.33042769,CCS (Type 2),30,1,50,3.66
305452,Geldol - Florence Nightingale,Cemil Aslan Gaader Sk ,Istanbul,Turkey,41.06295757,29.00434003,CCS (Type 2),120,2,50,2.57
305452,Geldol - Florence Nightingale,Cemil Aslan Gaader Sk ,Istanbul,Turkey,41.06295757,29.00434003,Type 2 (Socket Only),22,4,50,0.81
305450,Castle Espie Wetland Station,Ballydrain Road,Northern Ireland,United Kingdom,54.5298248,-5.695421445,Type 2 (Socket Only),22,2,50,0.42
305449,Lloyds Banking Group,Cromac Place,Northern Ireland,United Kingdom,54.59155436,-5.920749401,Type 2 (Socket Only),7,2,50,0.1
305448,Berglund Station ,710 Williamson Rd NE,Virginia,United States,37.27982267,-79.93504827,CCS (Type 1),25,1,50,0.83
305448,Berglund Station ,710 Williamson Rd NE,Virginia,United States,37.27982267,-79.93504827,CHAdeMO,251,1,100.65,4.45
305447,Chillout El Sokhna Master 2,"Tashiq Silqtsmech, Silain Silskhna",Cairo,Egypt,29.96002817,31.45191974,Type 2 (Socket Only),22,4,50,1.21
305444,Double Tree,2001 Point W Way,California,United States,38.60097566,-121.4312507,NACS / Tesla Supercharger,250,16,130,1.77
305442,IONITY by EVA Egersund Seafood,"Akademika Palladina Street, 59",Kyiv,Ukraine,50.49870659,30.36402597,CHAdeMO,30,2,50,0.53
305442,IONITY by EVA Egersund Seafood,"Akademika Palladina Street, 59",Kyiv,Ukraine,50.49870659,30.36402597,Type 2 (Tethered Connector) ,22,1,50,1.11
305442,IONITY by EVA Egersund Seafood,"Akademika Palladina Street, 59",Kyiv,Ukraine,50.49870659,30.36402597,CCS (Type 2),120,2,50,2.6
305442,IONITY by EVA Egersund Seafood,"Akademika Palladina Street, 59",Kyiv,Ukraine,50.49870659,30.36402597,GB-T DC - GB/T 20234.3,120,2,50,3.04
305442,IONITY by EVA Egersund Seafood,"Akademika Palladina Street, 59",Kyiv,Ukraine,50.49870659,30.36402597,Type 1 (J1772),7,1,50,1.23
305441,Caldecot Road,Caldecot Road,England,United Kingdom,51.46993059,-0.094505674,Type 2 (Socket Only),3,1,50,0.29
305440,Ayunt. La Serrada,Calle de las Pilas,Castile and Lean,Spain,40.63094118,-4.792781914,Type 2 (Socket Only),22,2,50,1.96
305438,CPC Industrial Zone,Shosai 32,Giza,Egypt,29.94007274,30.86648454,Type 2 (Socket Only),22,2,50,1.1
305437,Aeon Residential Station 2,Gamal Abdel Nasser ST,Giza,Egypt,30.00498756,30.96920247,Type 2 (Socket Only),22,2,50,4.8
305436,Ev Of Arabia Gate 19,Shosai Jamal Aad Silnso,Giza,Egypt,30.0076208,30.97274077,Type 2 (Socket Only),22,2,50,3.08
305435,Ev Of Arabia Gate 2,Mahou 26 Yuliyo,Giza,Egypt,30.00654322,30.97700822,Type 2 (Socket Only),22,2,50,2.78
305434,ZED West Residential Station,Shosai Slao,Giza,Egypt,30.04850096,31.00238407,Type 2 (Socket Only),22,2,50,2.08
305433,Hyde Ev EV  Ev Station,Hyde Ev,Cairo,Egypt,29.98607465,31.54394412,Type 2 (Socket Only),22,2,50,2.14
305432,Hyde Ev - 7mart Station,Hyde Ev,Cairo,Egypt,29.97106138,31.54413887,Type 2 (Socket Only),22,1,50,2.7
305431,Yayd Residential Station,Jayd,Cairo,Egypt,30.06621313,31.5201097,Type 2 (Socket Only),22,2,50,3.48
305430,El Mostakbal City Pedal EV Station 1,Tashiq Silsish Slaoseh Siljanshi,Cairo,Egypt,30.04916005,31.61643564,Type 2 (Socket Only),22,2,50,3.51
305429,One Ninety New Cairo,Shosai Qsm Semen,Cairo,Egypt,30.0150382,31.40750172,Type 2 (Socket Only),22,2,50,0.86
305428,Al Borouj Compund Sales Station,Obour,Cairo,Egypt,30.1999763,31.67500152,Type 2 (Socket Only),22,2,50,2.5
305427,Somabay Mesca,Mesca,Red Sea,Egypt,26.86490385,33.96879937,Type 2 (Socket Only),22,2,50,2.06
305426,Marassi Mosque,Marassi,Matruh,Egypt,30.96332997,28.75726884,Type 2 (Socket Only),22,2,50,4.35
305425,Marassi Social EV,"Marassi Social EV, Sidi Abdel Rahman, Matrouh, Egypt",Matruh,Egypt,30.96393242,28.75673601,Type 2 (Socket Only),22,2,50,3.16
305424,The Address Beach Ev,Tashiq Slshtal Silduelo,Matruh,Egypt,30.96656676,28.76413141,Type 2 (Socket Only),22,2,50,2.66
305423,Marassi 4 Bfit,"Marassi 4 Bfit, Sidi Abdel Rahman, Matrouh, Egypt",Matruh,Egypt,30.97432209,28.73885043,Type 2 (Socket Only),22,2,50,0.58
305422,Marassi North Beach 1,Tashiq Slshtal Silduelo,Matruh,Egypt,30.98241384,28.73966187,Type 2 (Socket Only),22,2,50,3.03
305421,Marassi Beach EV  Ev,Tashiq Slshtal Silduelo,Matruh,Egypt,30.977669,28.75530107,Type 2 (Socket Only),22,2,50,0.59
305420,Marassi North Beach 2,Marassi,Matruh,Egypt,30.98219795,28.75279293,Type 2 (Socket Only),22,2,50,1.69
305419,Plenoil Agaaimes I,Calle Canal Izquierda,Las Palmas,Spain,27.86145842,-15.41458673,CCS (Type 2),60,2,50,0.71
305418,Cleopatra NABAQ Ev,Tashiq Slslm,South Sinai,Egypt,28.0218605,34.43520208,Type 2 (Socket Only),22,2,50,3.46
305417,Plenoil Arrecife I,Calle Blasco Ibaaez,Las Palmas,Spain,28.96977438,-13.54709962,CCS (Type 2),60,2,50,1.03
305416,Plenoil Marratxa I,carrer d'Anselm Turmeda,Balearic Islands,Spain,39.61827568,2.714856483,CCS (Type 2),60,2,50,1.96
305415,Plenoil Alcala de Guadaira I ,Calle Palmetillo Seis,Andalusia,Spain,37.37396413,-5.909168985,CCS (Type 2),60,2,50,4.48
305414,Plenoil Tomelloso I,Calle Antonio Lapez Garcaa,Castile-La Mancha,Spain,39.15348882,-3.009562588,CCS (Type 2),60,2,50,1.02
305413,Plenoil Albacete II,Autovacia de Jaacn,Castile-La Mancha,Spain,39.00560791,-1.884655752,CCS (Type 2),60,2,50,2.54
305412,Plenoil Villareal I,Carrer Borriana,Valencian Community,Spain,39.93189933,-0.098143452,CCS (Type 2),60,2,50,2.1
305411,Plenoil Alcorcan II,Calle Patones,Madrid,Spain,40.39496456,-3.841250413,CCS (Type 2),60,2,50,0.09
305410,Plenoil Fuenlabrada V,Calle de la Constitucian,Madrid,Spain,40.28068882,-3.783339687,CCS (Type 2),60,2,50,3.96
305409,Plenoil Mastoles II,Paseo de Arroyomolinos,Madrid,Spain,40.31461962,-3.872227931,CCS (Type 2),60,2,50,0.35
305408,Plenoil Salamanca II,Salamanca,Castile and Lean,Spain,40.93898573,-5.683361409,CCS (Type 2),60,2,50,2.37
305407,Plenoil Carbajosa de la Sagrada I,Calle Segunda,Castile and Lean,Spain,40.93996082,-5.654645833,CCS (Type 2),60,2,50,2.8
305406,TOKA #1098 Eko-Station Fast Charger,"Mala Berdychivska Street, 2/7",Zhytomyr Oblast,Ukraine,50.25236095,28.65821386,CHAdeMO,50,1,50,3.14
305406,TOKA #1098 Eko-Station Fast Charger,"Mala Berdychivska Street, 2/7",Zhytomyr Oblast,Ukraine,50.25236095,28.65821386,Type 2 (Tethered Connector) ,22,1,50,3.44
305406,TOKA #1098 Eko-Station Fast Charger,"Mala Berdychivska Street, 2/7",Zhytomyr Oblast,Ukraine,50.25236095,28.65821386,CCS (Type 2),120,1,50,1.27
305405,TOKA #2042 Head StationFast Charger,"Volodymyra Zabolotnogo Street, 1A",Kyiv,Ukraine,50.3781744,30.70321146,CHAdeMO,50,1,50,0.05
305405,TOKA #2042 Head StationFast Charger,"Volodymyra Zabolotnogo Street, 1A",Kyiv,Ukraine,50.3781744,30.70321146,CCS (Type 2),120,1,50,3.62
305404,EpicentrK Luts'k,"Okruzhna Street, 37",Volyn Oblast,Ukraine,50.7517276,25.40099343,CCS (Type 2),160,1,50,2.68
305404,EpicentrK Luts'k,"Okruzhna Street, 37",Volyn Oblast,Ukraine,50.7517276,25.40099343,GB-T DC - GB/T 20234.3,160,1,50,4.18
305404,EpicentrK Luts'k,"Okruzhna Street, 37",Volyn Oblast,Ukraine,50.7517276,25.40099343,CHAdeMO,50,1,50,4.11
305404,EpicentrK Luts'k,"Okruzhna Street, 37",Volyn Oblast,Ukraine,50.7517276,25.40099343,Type 1 (J1772),7,1,50,4.22
305404,EpicentrK Luts'k,"Okruzhna Street, 37",Volyn Oblast,Ukraine,50.7517276,25.40099343,Type 2 (Tethered Connector) ,22,2,50,2.43
305402,"Pol. Industrial Las Hazas, Cella",Cella,Aragon,Spain,40.45909902,-1.245170778,CCS (Type 2),100,2,50,3.96
305401,Hilton Southampton - Utilita Bowl,Botley Road,England,United Kingdom,50.92457295,-1.32006688,Type 2 (Socket Only),22,6,50,2.26
305400,Cepsa Plasencia,Avenida de Salamanca,Extremadura,Spain,40.03647379,-6.092054918,CCS (Type 2),150,1,50,0.92
305399,Shooting EV Dokki Gate 1,Shosai Mka,Giza,Egypt,30.04342368,31.20147684,Type 2 (Socket Only),22,2,50,4.27
305398,Shooting EV Dokki Gate 2,Shosai Mka,Giza,Egypt,30.04558213,31.20077263,Type 2 (Socket Only),22,2,50,4.41
305397,Shooting EV Dokki Gate 7,Shosai Mka,Giza,Egypt,30.04625122,31.20357443,Type 2 (Socket Only),22,2,50,2.33
305396,Shooting EV Dokki Gate 5,Shosai Mka,Giza,Egypt,30.04775623,31.20160266,Type 2 (Socket Only),22,2,50,0.38
305395,Gezira Sports EV,Shosai Hasn Sami,Cairo,Egypt,30.05266287,31.2234948,Type 2 (Socket Only),22,2,50,1.94
305394,Nile City Towers,Shosai Khonish Silnil,Cairo,Egypt,30.07180063,31.22808021,Type 2 (Socket Only),22,2,50,4.02
305393,World Trade Station,Shosai Slamaan Silmesha,Cairo,Egypt,30.06538596,31.22880204,Type 2 (Socket Only),22,4,50,4.51
305392,Torgoman Bus Station,Shosai Wsaou Sltajmsn,Cairo,Egypt,30.05776008,31.23856162,Type 2 (Socket Only),22,4,50,1.02
305391,Al Azhar Ev A,Royal Palm Promenade,Cairo,Egypt,30.04263178,31.2659353,Type 2 (Socket Only),22,2,50,0.33
305390,Triumph  Ev Ev,Shosai Shasyn Aad Slqdos,Cairo,Egypt,30.08583089,31.30564175,Type 2 (Socket Only),22,2,50,4.39
305389,Heliopolis Sporting EV,Shosai Slslhdas,Cairo,Egypt,30.08800507,31.31785825,Type 2 (Socket Only),22,2,50,1.95
305388,Al Ahly SC Nasr City,Tashiq Slnso,Cairo,Egypt,30.07339455,31.35817545,Type 2 (Socket Only),22,2,50,2.71
305387,Radisson Blu Ev,Shosai Slzou,Cairo,Egypt,30.10641781,31.37502563,Type 2 (Socket Only),22,2,50,4.84
305386,Cairo Complex 1,Shosai Snkua,Cairo,Egypt,30.10970522,31.38132276,Type 2 (Socket Only),22,1,50,0.33
305385,Cairo Complex 2,Shosai Snkua,Cairo,Egypt,30.11016072,31.38176167,Type 2 (Socket Only),22,1,50,3.24
305384,Cairo Complex 1,El Nasr RD,Cairo,Egypt,30.10902636,31.38304358,Type 2 (Socket Only),22,1,50,0.37
305383,A1 Zahraa 1,Tashiq Slnso Siljansi,Cairo,Egypt,29.97557261,31.29025486,Type 2 (Socket Only),22,4,50,1.88
305382,A1 Zahraa 3,Tashiq Silqsac Slousis,Cairo,Egypt,29.96952818,31.33467105,Type 2 (Socket Only),22,4,50,4.02
305381,Shooting EV Kattamya 2,Shosai Saw Akf Slsdik,Cairo,Egypt,29.98516008,31.33223228,Type 2 (Socket Only),22,2,50,2.17
305380,Shooting EV Kattameya 1,Shosai Saw Akf Slsdik,Cairo,Egypt,29.98464555,31.33203523,Type 2 (Socket Only),22,2,50,4.99
305379,Pegasus EV,Dreamland,Giza,Egypt,29.96113338,31.04864896,Type 2 (Socket Only),22,2,50,2.8
305378,Caital Business Ev,26 July Axis,Giza,Egypt,30.02552738,31.0129384,Type 2 (Socket Only),22,2,50,1.61
305377,ZES apsala Sanar Kapasa Azarj astasyonlara,D-110,Edirne,Turkey,40.9343292,26.32805789,CCS (Type 2),400,4,226,1.1
305376,Atrium Zayed,Shosai Shasa,Giza,Egypt,30.03178944,31.00002449,Type 2 (Socket Only),22,2,50,1.75
305375,The Evyard Zayed,El Mostakbal ST,Giza,Egypt,30.04239413,30.98007262,Type 2 (Socket Only),22,2,50,1.86
305374,Address Compound,El Salam ST,Giza,Egypt,30.04548582,30.97921242,Type 2 (Socket Only),22,2,50,0.34
305373,Shooting EV October Gate 4,Tatosast Shamslic,Giza,Egypt,30.00012121,30.94757479,Type 2 (Socket Only),22,2,50,1.85
305372,Shooting EV October Gate 3,Shosai Jamal Aad Slanso,Giza,Egypt,30.00064456,30.95090179,Type 2 (Socket Only),22,2,50,2.32
305371,Shooting EV October Gate 1,Shosai Jamal Aad Slanso,Giza,Egypt,29.99653944,30.95170703,Type 2 (Socket Only),22,2,50,3.61
305370,Mena Garden City,Naguib Mahfouz ST,Giza,Egypt,29.99010933,30.97634651,Type 2 (Socket Only),22,2,50,3.28
305369,City Ev Walkway,Waslet Dahshour,Giza,Egypt,30.01744186,30.97348704,Type 2 (Socket Only),22,4,50,3.54
305368,City Walk Strip,Tashiq Wasla Dasho,Giza,Egypt,30.0461337,30.95039293,Type 2 (Socket Only),22,2,50,0.04
305368,City Walk Strip,Tashiq Wasla Dasho,Giza,Egypt,30.0461337,30.95039293,CCS (Type 2),4,1,50,1.09
305367,Al Ahly SC Sheikh Zayed Right,Shosai Slznac,Giza,Egypt,30.08106061,30.97713032,Type 2 (Socket Only),22,1,50,3.31
305366,Al Ahly SC Sheikh Zayed Left,"Tashiq Silqsac, Slskndic Slshoso Siljansa",Giza,Egypt,30.08107338,30.9760982,Type 2 (Socket Only),22,2,50,2.42
305365,FRA,Smart Village,Giza,Egypt,30.07832206,31.01441253,Type 2 (Socket Only),22,2,50,0.03
305364,Roadside Garages,Somerset Road,Northern Ireland,United Kingdom,55.11664441,-6.677802032,Type 2 (Socket Only),22,2,50,4.02
305363,18 Ballydevitt Road,18 Ballydevitt Road,Northern Ireland,United Kingdom,55.03475887,-6.640611376,Type 2 (Socket Only),7.4,1,50,3.86
305362,Lough Beg Glamping,Ballyscullion Rd,Northern Ireland,United Kingdom,54.79677015,-6.465739711,Type 2 (Socket Only),7,1,50,2.74
305361,Triumph Luxury Ev,Shosai Slaymsm Mahmod Aadya,Cairo,Egypt,30.00384449,31.40166958,Type 2 (Socket Only),22,2,50,0.33
305360,Arabella  Ev,Mahou Jamal Aad Slanso,Cairo,Egypt,29.9915749,31.43198986,Type 2 (Socket Only),22,1,50,3.83
305359,OLA Energy Sawn Lake,Youssrf El Sebai Axis,Cairo,Egypt,30.06872696,31.46757237,Type 2 (Socket Only),22,2,50,2.92
